,year,manufacturer,model,avg_rating,count,id
3113,2000,mazda,protege,4.304924242,66,3113
3114,2001,mazda,protege,4.446428571,63,3114
3115,2002,mazda,protege,4.665384615,65,3115
3116,2003,mazda,protege,4.3984375,64,3116
3117,2002,mazda,protege5,4.541071429,70,3117
3118,2003,mazda,protege5,4.569642857,70,3118
3119,2004,mazda,rx-8,3.975,70,3119
3120,2005,mazda,rx-8,4.198214286,70,3120
3121,2006,mazda,rx-8,4.25,45,3121
3122,2007,mazda,rx-8,4.46875,24,3122
3123,2008,mazda,rx-8,4.53125,16,3123
3124,2009,mazda,rx-8,4.363636364,22,3124
3125,2010,mazda,rx-8,4.640625,8,3125
3126,2011,mazda,rx-8,4.55,5,3126
3127,2001,mazda,tribute,4.080078125,64,3127
3128,2002,mazda,tribute,4.174180328,61,3128
3129,2003,mazda,tribute,4.308333333,60,3129
3130,2004,mazda,tribute,4.356557377,61,3130
3131,2005,mazda,tribute,4.153571429,70,3131
3132,2006,mazda,tribute,4.259191176,68,3132
3133,2008,mazda,tribute,3.980932203,59,3133
3134,2009,mazda,tribute,4.240384615,13,3134
3135,2010,mazda,tribute,4.053571429,14,3135
3136,2008,mazda,tribute hybrid,4.453125,8,3136
3137,2009,mazda,tribute hybrid,4.875,1,3137
3138,2016,mercedes_benz,amg,4.333333333,3,3138
3139,2017,mercedes_benz,amg,5,1,3139
3140,2014,mercedes_benz,b-class,4.590909091,11,3140
3141,2015,mercedes_benz,b-class,3.8,5,3141
3142,1997,mercedes_benz,c-class,4.344827586,29,3142
3143,1998,mercedes_benz,c-class,4.588541667,48,3143
3144,1999,mercedes_benz,c-class,4.549603175,63,3144
3145,2000,mercedes_benz,c-class,4.290178571,28,3145
3146,2001,mercedes_benz,c-class,3.912878788,66,3146
3147,2002,mercedes_benz,c-class,4.147058824,170,3147
3148,2003,mercedes_benz,c-class,4.506205674,141,3148
3149,2004,mercedes_benz,c-class,4.518691589,107,3149
3150,2005,mercedes_benz,c-class,4.5525,100,3150
3151,2006,mercedes_benz,c-class,4.241071429,70,3151
3152,2007,mercedes_benz,c-class,4.483928571,70,3152
3153,2008,mercedes_benz,c-class,4.623263889,72,3153
3154,2009,mercedes_benz,c-class,4.469642857,70,3154
3155,2010,mercedes_benz,c-class,4.264150943,53,3155
3156,2011,mercedes_benz,c-class,4.453125,32,3156
3157,2012,mercedes_benz,c-class,4.462837838,37,3157
3158,2013,mercedes_benz,c-class,4.290178571,28,3158
3159,2014,mercedes_benz,c-class,4.755,25,3159
3160,2015,mercedes_benz,c-class,3.615909091,55,3160
3161,2016,mercedes_benz,c-class,4.4,25,3161
3162,2017,mercedes_benz,c-class,4.6,10,3162
3163,2018,mercedes_benz,c-class,4.666666667,3,3163
3164,1997,mercedes_benz,c36,4.875,2,3164
3165,1998,mercedes_benz,c43,4.464285714,7,3165
3166,1999,mercedes_benz,c43,4.803571429,14,3166
3167,2000,mercedes_benz,c43,4.975,5,3167
3168,1998,mercedes_benz,cl-class,4.854166667,6,3168
3169,1999,mercedes_benz,cl-class,4.75,6,3169
3170,2000,mercedes_benz,cl-class,4.5,1,3170
3171,2001,mercedes_benz,cl-class,4.556818182,11,3171
3172,2002,mercedes_benz,cl-class,4.470588235,17,3172
3173,2003,mercedes_benz,cl-class,4.765,25,3173
3174,2004,mercedes_benz,cl-class,4.75,13,3174
3175,2005,mercedes_benz,cl-class,4.7125,20,3175
3176,2006,mercedes_benz,cl-class,4.693181818,11,3176
3177,2007,mercedes_benz,cl-class,4.875,5,3177
3178,2008,mercedes_benz,cl-class,4.548611111,18,3178
3179,2009,mercedes_benz,cl-class,4.583333333,3,3179
3180,2010,mercedes_benz,cl-class,5,1,3180
3181,2012,mercedes_benz,cl-class,4.916666667,3,3181
3182,2014,mercedes_benz,cl-class,5,1,3182
3183,2014,mercedes_benz,cla-class,4.419642857,28,3183
3184,2015,mercedes_benz,cla-class,3.461538462,13,3184
3185,2016,mercedes_benz,cla-class,4.5,8,3185
3186,2017,mercedes_benz,cla-class,4,3,3186
3187,1998,mercedes_benz,clk-class,4.833333333,3,3187
3188,1999,mercedes_benz,clk-class,4.600806452,31,3188
3189,2000,mercedes_benz,clk-class,4.491666667,30,3189
3190,2001,mercedes_benz,clk-class,4.60546875,32,3190
3191,2002,mercedes_benz,clk-class,4.568181818,44,3191
3192,2003,mercedes_benz,clk-class,4.633802817,71,3192
3193,2004,mercedes_benz,clk-class,4.586842105,95,3193
3194,2005,mercedes_benz,clk-class,4.578358209,67,3194
3195,2006,mercedes_benz,clk-class,4.535416667,60,3195
3196,2007,mercedes_benz,clk-class,4.513157895,38,3196
3197,2008,mercedes_benz,clk-class,4.701388889,18,3197
3198,2009,mercedes_benz,clk-class,4.8375,20,3198
3199,2006,mercedes_benz,cls-class,4.640625,88,3199
3200,2007,mercedes_benz,cls-class,4.681034483,29,3200
3201,2008,mercedes_benz,cls-class,4.857142857,14,3201
3202,2009,mercedes_benz,cls-class,4.65,10,3202
3203,2010,mercedes_benz,cls-class,2.75,2,3203
3204,2012,mercedes_benz,cls-class,4.725,10,3204
3205,2013,mercedes_benz,cls-class,4.34375,8,3205
3206,2014,mercedes_benz,cls-class,4.225,5,3206
3207,2015,mercedes_benz,cls-class,5,3,3207
3208,2016,mercedes_benz,cls-class,4.25,4,3208
3209,1997,mercedes_benz,e-class,4.202380952,63,3209
3210,1998,mercedes_benz,e-class,4.53125,52,3210
3211,1999,mercedes_benz,e-class,4.542168675,83,3211
3212,2000,mercedes_benz,e-class,4.206521739,69,3212
3213,2001,mercedes_benz,e-class,4.314903846,52,3213
3214,2002,mercedes_benz,e-class,4.622222222,45,3214
3215,2003,mercedes_benz,e-class,4.37804878,82,3215
3216,2004,mercedes_benz,e-class,4.316091954,87,3216
3217,2005,mercedes_benz,e-class,4.654891304,138,3217
3218,2006,mercedes_benz,e-class,4.598591549,142,3218
3219,2007,mercedes_benz,e-class,4.561868687,99,3219
3220,2008,mercedes_benz,e-class,4.629237288,59,3220
3221,2009,mercedes_benz,e-class,4.213709677,31,3221
3222,2010,mercedes_benz,e-class,4.597772277,101,3222
3223,2011,mercedes_benz,e-class,4.245,50,3223
3224,2012,mercedes_benz,e-class,4.510416667,24,3224
3225,2013,mercedes_benz,e-class,4.225961538,26,3225
3226,2014,mercedes_benz,e-class,4.377232143,56,3226
3227,2015,mercedes_benz,e-class,4.615384615,13,3227
3228,2016,mercedes_benz,e-class,4.423076923,26,3228
3229,2017,mercedes_benz,e-class,3.613636364,44,3229
3230,2018,mercedes_benz,e-class,4.052631579,19,3230
3231,2014,mercedes_benz,e-class hybrid,5,1,3231
3232,2002,mercedes_benz,g-class,4.334558824,34,3232
3233,2003,mercedes_benz,g-class,4.525,20,3233
3234,2004,mercedes_benz,g-class,4.456081081,37,3234
3235,2005,mercedes_benz,g-class,4.5,13,3235
3236,2007,mercedes_benz,g-class,3.958333333,3,3236
3237,2008,mercedes_benz,g-class,3.1875,2,3237
3238,2009,mercedes_benz,g-class,4.5,1,3238
3239,2010,mercedes_benz,g-class,5,1,3239
3240,2011,mercedes_benz,g-class,5,2,3240
3241,2012,mercedes_benz,g-class,4.875,1,3241
3242,2014,mercedes_benz,g-class,5,1,3242
3243,2016,mercedes_benz,g-class,4.666666667,3,3243
3244,2017,mercedes_benz,g-class,2.5,2,3244
3245,2007,mercedes_benz,gl-class,4.462171053,76,3245
3246,2008,mercedes_benz,gl-class,4.3625,60,3246
3247,2009,mercedes_benz,gl-class,4.058333333,15,3247
3248,2010,mercedes_benz,gl-class,3.810344828,29,3248
3249,2011,mercedes_benz,gl-class,3.5,19,3249
3250,2012,mercedes_benz,gl-class,3.75,8,3250
3251,2013,mercedes_benz,gl-class,4.508928571,14,3251
3252,2014,mercedes_benz,gl-class,4.625,10,3252
3253,2015,mercedes_benz,gl-class,3.017857143,14,3253
3254,2016,mercedes_benz,gl-class,4.1,10,3254
3255,2015,mercedes_benz,gla-class,4.224264706,34,3255
3256,2016,mercedes_benz,gla-class,4.529411765,17,3256
3257,2017,mercedes_benz,gla-class,3.125,8,3257
3258,2018,mercedes_benz,gla-class,4.75,4,3258
3259,2016,mercedes_benz,glc-class,3.943396226,53,3259
3260,2017,mercedes_benz,glc-class,3.657142857,35,3260
3261,2018,mercedes_benz,glc-class,4.3,20,3261
3262,2016,mercedes_benz,gle-class,4.178571429,28,3262
3263,2017,mercedes_benz,gle-class,3.928571429,14,3263
3264,2018,mercedes_benz,gle-class,4.833333333,6,3264
3265,2010,mercedes_benz,glk-class,4.405357143,70,3265
3266,2011,mercedes_benz,glk-class,4.717105263,19,3266
3267,2012,mercedes_benz,glk-class,4.444444444,9,3267
3268,2013,mercedes_benz,glk-class,4.598684211,19,3268
3269,2014,mercedes_benz,glk-class,4.761363636,11,3269
3270,2015,mercedes_benz,glk-class,4.125,24,3270
3271,2017,mercedes_benz,gls-class,4.2,10,3271
3272,2018,mercedes_benz,gls-class,5,3,3272
3273,1998,mercedes_benz,m-class,3.993421053,57,3273
3274,1999,mercedes_benz,m-class,3.8125,64,3274
3275,2000,mercedes_benz,m-class,3.764705882,68,3275
3276,2001,mercedes_benz,m-class,3.801785714,70,3276
3277,2002,mercedes_benz,m-class,4.227459016,61,3277
3278,2003,mercedes_benz,m-class,4.262681159,69,3278
3279,2004,mercedes_benz,m-class,4.143617021,47,3279
3280,2005,mercedes_benz,m-class,4.168367347,49,3280
3281,2006,mercedes_benz,m-class,4.005357143,70,3281
3282,2007,mercedes_benz,m-class,4.565789474,57,3282
3283,2008,mercedes_benz,m-class,4.464788732,71,3283
3284,2009,mercedes_benz,m-class,4.1953125,32,3284
3285,2010,mercedes_benz,m-class,4.675,20,3285
3286,2011,mercedes_benz,m-class,4.556818182,11,3286
3287,2012,mercedes_benz,m-class,4.047794118,34,3287
3288,2013,mercedes_benz,m-class,4.132352941,17,3288
3289,2014,mercedes_benz,m-class,4.583333333,12,3289
3290,2015,mercedes_benz,m-class,4.740384615,13,3290
3291,2010,mercedes_benz,m-class hybrid,5,1,3291
3292,2006,mercedes_benz,r-class,3.9875,70,3292
3293,2007,mercedes_benz,r-class,4.336734694,49,3293
3294,2008,mercedes_benz,r-class,4.5875,30,3294
3295,2009,mercedes_benz,r-class,4.825,10,3295
3296,2010,mercedes_benz,r-class,4.8125,2,3296
3297,2011,mercedes_benz,r-class,4.571428571,7,3297
3298,2012,mercedes_benz,r-class,5,3,3298
3299,1997,mercedes_benz,s-class,4.734375,16,3299
3300,1998,mercedes_benz,s-class,4.583333333,12,3300
3301,1999,mercedes_benz,s-class,4.598684211,19,3301
3302,2000,mercedes_benz,s-class,4.083333333,39,3302
3303,2001,mercedes_benz,s-class,4.229166667,30,3303
3304,2002,mercedes_benz,s-class,4.002272727,55,3304
3305,2003,mercedes_benz,s-class,4.640350877,57,3305
3306,2004,mercedes_benz,s-class,4.353773585,53,3306
3307,2005,mercedes_benz,s-class,4.346153846,26,3307
3308,2006,mercedes_benz,s-class,4.515957447,47,3308
3309,2007,mercedes_benz,s-class,4.606060606,66,3309
3310,2008,mercedes_benz,s-class,4.693181818,22,3310
3311,2009,mercedes_benz,s-class,4.720588235,17,3311
3312,2010,mercedes_benz,s-class,4.361111111,9,3312
3313,2011,mercedes_benz,s-class,4.3125,12,3313
3314,2012,mercedes_benz,s-class,4.5,4,3314
3315,2013,mercedes_benz,s-class,4.75,4,3315
3316,2014,mercedes_benz,s-class,5,4,3316
3317,2015,mercedes_benz,s-class,4.448863636,22,3317
3318,2016,mercedes_benz,s-class,4.714285714,7,3318
3319,2017,mercedes_benz,s-class,4.333333333,6,3319
3320,2018,mercedes_benz,s-class,5,2,3320
3321,2010,mercedes_benz,s-class hybrid,4.5,1,3321
3322,2017,mercedes_benz,s-class hybrid,4,2,3322
3323,1997,mercedes_benz,sl-class,4.670454545,11,3323
3324,1998,mercedes_benz,sl-class,4.907608696,23,3324
3325,1999,mercedes_benz,sl-class,4.708333333,15,3325
3326,2000,mercedes_benz,sl-class,4.767857143,7,3326
3327,2001,mercedes_benz,sl-class,4.736111111,9,3327
3328,2002,mercedes_benz,sl-class,4.546875,8,3328
3329,2003,mercedes_benz,sl-class,4.388333333,75,3329
3330,2004,mercedes_benz,sl-class,4.648214286,70,3330
3331,2005,mercedes_benz,sl-class,4.616803279,61,3331
3332,2006,mercedes_benz,sl-class,4.602272727,22,3332
3333,2007,mercedes_benz,sl-class,4.663194444,36,3333
3334,2008,mercedes_benz,sl-class,4.785714286,7,3334
3335,2009,mercedes_benz,sl-class,4,10,3335
3336,2011,mercedes_benz,sl-class,3.5,3,3336
3337,2013,mercedes_benz,sl-class,4.736111111,9,3337
3338,2015,mercedes_benz,sl-class,5,1,3338
3339,2017,mercedes_benz,sl-class,4.333333333,3,3339
3340,2018,mercedes_benz,sl-class,4.5,2,3340
3341,2018,mercedes_benz,slc-class,5,2,3341
3342,1998,mercedes_benz,slk-class,4.519230769,13,3342
3343,1999,mercedes_benz,slk-class,4.559027778,36,3343
3344,2000,mercedes_benz,slk-class,4.482142857,14,3344
3345,2001,mercedes_benz,slk-class,4.639150943,53,3345
3346,2002,mercedes_benz,slk-class,4.5234375,32,3346
3347,2003,mercedes_benz,slk-class,4.814285714,35,3347
3348,2004,mercedes_benz,slk-class,4.768939394,33,3348
3349,2005,mercedes_benz,slk-class,4.733695652,69,3349
3350,2006,mercedes_benz,slk-class,4.660326087,92,3350
3351,2007,mercedes_benz,slk-class,4.398148148,27,3351
3352,2008,mercedes_benz,slk-class,4.7375,10,3352
3353,2009,mercedes_benz,slk-class,4.859375,8,3353
3354,2011,mercedes_benz,slk-class,4.75,1,3354
3355,2012,mercedes_benz,slk-class,4.35,5,3355
3356,2013,mercedes_benz,slk-class,5,3,3356
3357,2014,mercedes_benz,slk-class,5,4,3357
3358,2015,mercedes_benz,slk-class,4.95,5,3358
3359,2016,mercedes_benz,slk-class,4.4,5,3359
3360,2005,mercedes_benz,slr,4.1875,4,3360
3361,2006,mercedes_benz,slr,4.5,1,3361
3362,2007,mercedes_benz,slr,4.5,1,3362
3363,2008,mercedes_benz,slr,5,1,3363
3364,2011,mercedes_benz,sls,4.75,2,3364
3365,2012,mercedes_benz,sls,4.75,1,3365
3366,2013,mercedes_benz,sls,5,3,3366
3367,2010,mercedes_benz,sprinter,3.21875,4,3367
3368,2011,mercedes_benz,sprinter,1.583333333,3,3368
3369,2012,mercedes_benz,sprinter,4.25,3,3369
3370,2013,mercedes_benz,sprinter,4,2,3370
3371,2015,mercedes_benz,sprinter,2.545454545,11,3371
3372,2016,mercedes_benz,sprinter,3.5,8,3372
3373,2017,mercedes_benz,sprinter,2.333333333,3,3373
3374,2018,mercedes_benz,sprinter,2,1,3374
3375,1997,mercury,cougar,4.46875,20,3375
3376,1999,mercury,cougar,4.007246377,69,3376
3377,2000,mercury,cougar,3.891544118,68,3377
3378,2001,mercury,cougar,4.058673469,49,3378
3379,2002,mercury,cougar,4.255859375,64,3379
3380,1997,mercury,grand marquis,4.430147059,34,3380
3381,1998,mercury,grand marquis,4.727678571,28,3381
3382,1999,mercury,grand marquis,4.252604167,48,3382
3383,2000,mercury,grand marquis,4.477272727,44,3383
3384,2001,mercury,grand marquis,4.726351351,37,3384
3385,2002,mercury,grand marquis,4.417613636,44,3385
3386,2003,mercury,grand marquis,4.571721311,61,3386
3387,2004,mercury,grand marquis,4.538135593,59,3387
3388,2005,mercury,grand marquis,4.247727273,55,3388
3389,2006,mercury,grand marquis,4.333333333,36,3389
3390,2007,mercury,grand marquis,4.439516129,31,3390
3391,2008,mercury,grand marquis,4.409722222,36,3391
3392,2009,mercury,grand marquis,4.513157895,19,3392
3393,2010,mercury,grand marquis,4.784090909,11,3393
3394,2011,mercury,grand marquis,4.59375,8,3394
3395,2003,mercury,marauder,4.697033898,59,3395
3396,2004,mercury,marauder,4.566176471,51,3396
3397,2005,mercury,mariner,4.451785714,70,3397
3398,2006,mercury,mariner,4.25,70,3398
3399,2007,mercury,mariner,4.388157895,19,3399
3400,2008,mercury,mariner,4.410714286,70,3400
3401,2009,mercury,mariner,4.289634146,41,3401
3402,2010,mercury,mariner,4.453125,24,3402
3403,2011,mercury,mariner,4.089285714,7,3403
3404,2006,mercury,mariner hybrid,4.416666667,30,3404
3405,2007,mercury,mariner hybrid,4.5,20,3405
3406,2008,mercury,mariner hybrid,4.735,50,3406
3407,2009,mercury,mariner hybrid,4.483333333,15,3407
3408,2010,mercury,mariner hybrid,5,3,3408
3409,2006,mercury,milan,4.689285714,70,3409
3410,2007,mercury,milan,4.65,70,3410
3411,2008,mercury,milan,4.541666667,51,3411
3412,2009,mercury,milan,4.685897436,39,3412
3413,2010,mercury,milan,4.583333333,48,3413
3414,2010,mercury,milan hybrid,4.899038462,26,3414
3415,2005,mercury,montego,4.596428571,70,3415
3416,2006,mercury,montego,4.543269231,52,3416
3417,2007,mercury,montego,4.59375,28,3417
3418,2004,mercury,monterey,4.0925,50,3418
3419,2005,mercury,monterey,4.525,15,3419
3420,2006,mercury,monterey,4.583333333,12,3420
3421,2007,mercury,monterey,4.84375,4,3421
3422,1997,mercury,mountaineer,4.457142857,35,3422
3423,1998,mercury,mountaineer,4.172794118,34,3423
3424,1999,mercury,mountaineer,4.10483871,31,3424
3425,2000,mercury,mountaineer,4.371621622,37,3425
3426,2001,mercury,mountaineer,4.107142857,14,3426
3427,2002,mercury,mountaineer,3.645220588,68,3427
3428,2003,mercury,mountaineer,4.50862069,58,3428
3429,2004,mercury,mountaineer,4.327272727,55,3429
3430,2005,mercury,mountaineer,4.3325,50,3430
3431,2006,mercury,mountaineer,4.48015873,63,3431
3432,2007,mercury,mountaineer,4.331730769,26,3432
3433,2008,mercury,mountaineer,4.089285714,7,3433
3434,2010,mercury,mountaineer,3.625,6,3434
3435,1997,mercury,mystique,3.9375,10,3435
3436,1998,mercury,mystique,4.005434783,46,3436
3437,1999,mercury,mystique,3.754464286,28,3437
3438,2000,mercury,mystique,4.041666667,9,3438
3439,1997,mercury,sable,4.100806452,31,3439
3440,1998,mercury,sable,4.219827586,29,3440
3441,1999,mercury,sable,4.085648148,54,3441
3442,2000,mercury,sable,4.17287234,47,3442
3443,2001,mercury,sable,4.010416667,60,3443
3444,2002,mercury,sable,4.363207547,53,3444
3445,2003,mercury,sable,4.276960784,51,3445
3446,2004,mercury,sable,4.563953488,43,3446
3447,2005,mercury,sable,4.602272727,22,3447
3448,2008,mercury,sable,4.498214286,70,3448
3449,2009,mercury,sable,4.75,7,3449
3450,1997,mercury,tracer,4.058035714,28,3450
3451,1998,mercury,tracer,4.3125,12,3451
3452,1999,mercury,tracer,4.275,15,3452
3453,1997,mercury,villager,4.120833333,30,3453
3454,1998,mercury,villager,4.645833333,18,3454
3455,1999,mercury,villager,4.169117647,51,3455
3456,2000,mercury,villager,4.518518519,27,3456
3457,2001,mercury,villager,4.317307692,13,3457
3458,2002,mercury,villager,4.345238095,21,3458
3459,2017,mini,clubman,4,3,3459
3460,2018,mini,clubman,2,1,3460
3461,2002,mini,cooper,4.514830508,59,3461
3462,2003,mini,cooper,4.204545455,66,3462
3463,2004,mini,cooper,4.416044776,67,3463
3464,2005,mini,cooper,4.60625,140,3464
3465,2006,mini,cooper,4.58203125,128,3465
3466,2007,mini,cooper,4.067901235,81,3466
3467,2008,mini,cooper,4.209490741,108,3467
3468,2009,mini,cooper,4.216121495,107,3468
3469,2010,mini,cooper,4.024456522,46,3469
3470,2011,mini,cooper,3.821759259,54,3470
3471,2012,mini,cooper,4.121212121,33,3471
3472,2013,mini,cooper,3.993421053,38,3472
3473,2014,mini,cooper,3.966346154,26,3473
3474,2015,mini,cooper,4.137096774,31,3474
3475,2016,mini,cooper,4.333333333,18,3475
3476,2017,mini,countryman,3,4,3476
3477,2018,mini,countryman hybrid,5,1,3477
3478,2017,mini,hardtop,5,2,3478
3479,2018,mini,hardtop,3.75,4,3479
3480,1997,mitsubishi,3000gt,4.638157895,19,3480
3481,1998,mitsubishi,3000gt,4.517857143,14,3481
3482,1999,mitsubishi,3000gt,4.71875,12,3482
3483,1997,mitsubishi,diamante,4.691176471,17,3483
3484,1998,mitsubishi,diamante,4.357142857,14,3484
3485,1999,mitsubishi,diamante,4.442307692,13,3485
3486,2000,mitsubishi,diamante,4.259615385,13,3486
3487,2001,mitsubishi,diamante,4.484375,24,3487
3488,2002,mitsubishi,diamante,4.586864407,59,3488
3489,2003,mitsubishi,diamante,4.427419355,31,3489
3490,2004,mitsubishi,diamante,4.526041667,24,3490
3491,1997,mitsubishi,eclipse,4.458928571,70,3491
3492,1998,mitsubishi,eclipse,4.265625,64,3492
3493,1999,mitsubishi,eclipse,4.387711864,59,3493
3494,2000,mitsubishi,eclipse,4.345833333,60,3494
3495,2001,mitsubishi,eclipse,4.387061404,114,3495
3496,2002,mitsubishi,eclipse,4.326219512,82,3496
3497,2003,mitsubishi,eclipse,4.420275591,127,3497
3498,2004,mitsubishi,eclipse,4.415492958,71,3498
3499,2005,mitsubishi,eclipse,4.503289474,38,3499
3500,2006,mitsubishi,eclipse,4.5625,70,3500
3501,2007,mitsubishi,eclipse,4.715178571,140,3501
3502,2008,mitsubishi,eclipse,4.535714286,35,3502
3503,2009,mitsubishi,eclipse,4.695,25,3503
3504,2010,mitsubishi,eclipse,4.4375,2,3504
3505,2011,mitsubishi,eclipse,4.5,8,3505
3506,2012,mitsubishi,eclipse,3,3,3506
3507,2018,mitsubishi,eclipse,4,1,3507
3508,2004,mitsubishi,endeavor,4.416071429,70,3508
3509,2005,mitsubishi,endeavor,4.680357143,70,3509
3510,2006,mitsubishi,endeavor,4.6,30,3510
3511,2007,mitsubishi,endeavor,4.341666667,30,3511
3512,2008,mitsubishi,endeavor,4.46875,12,3512
3513,2010,mitsubishi,endeavor,4.416666667,9,3513
3514,2011,mitsubishi,endeavor,4.589285714,7,3514
3515,1997,mitsubishi,galant,4.066666667,15,3515
3516,1998,mitsubishi,galant,3.7578125,16,3516
3517,1999,mitsubishi,galant,4.454741379,58,3517
3518,2000,mitsubishi,galant,4.27734375,64,3518
3519,2001,mitsubishi,galant,4.137711864,59,3519
3520,2002,mitsubishi,galant,4.26875,60,3520
3521,2003,mitsubishi,galant,4.2421875,64,3521
3522,2004,mitsubishi,galant,4.305555556,63,3522
3523,2005,mitsubishi,galant,4.742424242,66,3523
3524,2006,mitsubishi,galant,4.75390625,32,3524
3525,2007,mitsubishi,galant,4.650862069,29,3525
3526,2008,mitsubishi,galant,4.7125,10,3526
3527,2009,mitsubishi,galant,4.648026316,38,3527
3528,2010,mitsubishi,galant,4.5125,10,3528
3529,2011,mitsubishi,galant,4.208333333,3,3529
3530,2012,mitsubishi,galant,4.196428571,7,3530
3531,2002,mitsubishi,lancer,4.621031746,63,3531
3532,2003,mitsubishi,lancer,4.501068376,117,3532
3533,2004,mitsubishi,lancer,4.511363636,143,3533
3534,2005,mitsubishi,lancer,4.566011236,89,3534
3535,2006,mitsubishi,lancer,4.662337662,77,3535
3536,2008,mitsubishi,lancer,4.242647059,102,3536
3537,2009,mitsubishi,lancer,4.453947368,76,3537
3538,2010,mitsubishi,lancer,4.34375,40,3538
3539,2011,mitsubishi,lancer,4.0703125,16,3539
3540,2012,mitsubishi,lancer,4.6125,10,3540
3541,2013,mitsubishi,lancer,4.375,3,3541
3542,2014,mitsubishi,lancer,4.8,5,3542
3543,2015,mitsubishi,lancer,4,3,3543
3544,2016,mitsubishi,lancer,4.25,4,3544
3545,2017,mitsubishi,lancer,4,1,3545
3546,1997,mitsubishi,mirage,4.291666667,3,3546
3547,1998,mitsubishi,mirage,4.443181818,11,3547
3548,1999,mitsubishi,mirage,4.147727273,11,3548
3549,2000,mitsubishi,mirage,4.1375,20,3549
3550,2001,mitsubishi,mirage,4.577586207,29,3550
3551,2014,mitsubishi,mirage,4.4,30,3551
3552,2015,mitsubishi,mirage,4.357843137,51,3552
3553,2017,mitsubishi,mirage,4.548387097,31,3553
